Sentence	Characters	Bytes
إن الاستخدام المناسب للمدونات يمكن "أن يمكن الطلاب من أن يصبحوا أكثر تحليلاً ونقداً؛ ومن خلال الاستجابة الفعّالة للمواد على شبكة الإنترنت، يمكن للطلاب تحديد مواقفهم في سياق كتابات الآخرين بالإضافة إلى تحديد آرائهم الخاصة بشأن قضايا معينة (Oravec, 2002).	214	413
أوتاوا هي عاصمة كندا الساحرة ثنائية اللغة تضم مجموعة من المعارض الفنية والمتاحف التي تبرز ماضي كندا وحاضرها.	91	181
تقع شلالات نياجرا في أقصى الجنوب، وفي الشمال يقع بيت الطبيعة الجميلة غير المُستغلة في مسكوكا وما بعدها.	86	171
كل هذه الأشياء وأكثر تسلط الضوء على أنتاريو على أنها ما يُعتبر ذات جوهر كندي من قبل الغرباء.	75	149
المناطق الكبيرة في الشمال هي مناطق قليلة السكان نوعا ما والبعض غير مأهول تقريبا.	67	133
في سبيل المقارنة بين التعداد السكاني التي تدهش الكثيرين: عدد السكان الأمريكان الأفريقيين اللذين يقيمون في الولايات المتحدة الأمريكية أكثر من عدد المواطنين الكنديين.	141	280
تقع جزر شرق إفريقيا في المحيط الهندي قبالة الساحلِ الشرقيِّ لأفريقيا.	59	117
جزيرة إن مدغشقر هي الأكبر على الإطلاق، وهي قارةٌ مستقلةٌ عندما يتعلّق الأمر بالحياةِ البريةِ.	79	157
معظم الجزر الصغيرة هي دول مستقلة، أو مرتبطة بفرنسا، وتعرف باسم المنتجعات الشاطئية الفاخرة.	77	153
حمل العرب الإسلام إلى البلاد، وقد انتشر على مدي نطاق واسع في جزر القمر ومايوت.	64	127
بدأ النفوذ والاستعمار الأوروبي في القرن الخامس عشر، حيث وجد المستكشف البرتغالي فاسكو دا غاما طريق كيب من أوروبا إلى الهند.	102	203
من الشمال، يحد الساحل الإفريقي المنطقة، ويحدّها المحيط الأطلسي من الجنوب والغرب.	69	137
النساء: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النساء المسافرات أن تعلنن إنهن متزوجات.	83	164
إنه من المجدي ارتداء خاتم (لكن ليس الذي يبدو غالياً جداً.	47	92
يجب أن تدرك النساء أن الاختلافات الثقافية قد تؤدي إلى ما قد يعتبرونه تحرشاً وأنه من المعتاد ترصدهم، والإمساك بهم من خلال الذراع، إلخ.	110	219
كوني حازمة في رفض الرجال، ولا تخافي من التمسك بموقفك (لا تجعل الاختلافات الثقافية الأمر مقبولاً!).	83	162
استخدم الفينيقيون والرومان والمرينيد مدينة الدار البيضاء الحديثة كميناء استراتيجي يسمى "أنفا" وذلك بعد تأسيسها على يد الصيادين البربر في القرن العاشر قبل الميلاد.	139	275
قام البرتغاليون بتدميرها وإعادة بنائها تحت اسم "كازا برانكا"، فقط ليهجروها بعد زلزال 1755.	77	147
أعاد السلطان المغربي بناء المدينة باسم دارو لبادية، وأطلق التجار الأسبان عليها اسم الدار البيضاء الذين أسسوا قواعد تجارية هناك.	108	215
تعد الدار البيضاء من الأماكن الأقل إثارة للتسوق في كل أنحاء المغرب.	56	111
يسهل العثور على أماكن لبيع السلع المغربية التقليدية في جميع أنحاء المدينة القديمة، مثل الطواجن والفخار والسلع الجلدية والشيشة وجميع ألوان السلع الرخيصة، ولكن كل هذا مخصص للسياح.	150	299
غوما هي مدينة سياحية في جمهورية الكونغو الديمقراطية تقع في أقصى الشرق بالقرب من رواندا.	73	145
في سنة 2002 دمرت غوما بسبب حمم بركان نيراجونجو والتي طمرت معظم شوارع المدينة، ومركز المدينة بالخصوص.	84	163
إن أي زيارات خارج "غوما" يجب البحث عنها لفهم حالة القتال المستمر في مقاطعة شمال "كيفو"، في حين أن "غوما" آمنة بشكل معقول.	99	191
كما تعد المدينة قاعدة لتسلق بركان نيراجونجو وبعض أرخص سبل تتبع الغوريلا الجبلية في إفريقيا.	77	153
تستطيع أن تركب البودا بودا (وهي درّاجة نارية تعمل كتاكسي) للتجول في مدينة غوما، والسعر المعتاد (محلياً) حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة.	123	238
إلى جانب صعوبة الوصول إليها نسبياً، أصبحت "تمبوكتو" تُستخدم كمجاز للأراضي الغريبة البعيدة.	78	153
تُعد مدينة تمبكتو في وقتنا الحاضر مدينة فقيرة، على الرغم من سمعتها التي تجعلها منطقة جذب سياحي، بالإضافة إلى وجود مطار بها.	102	203
في سنة 1990، تمت إضافتها إلى لائحة مواقع التراث العالمي المهددة بالخطر، نظراً لتهديد رمال الصحراء.	83	161
كانت إحدى المحطات الرئيسية لهنري لويس غيتس فى مسلسل PBS عن عجائب العالم الأفريقي الخاصة.	74	144
تتناقض المدينة بشكل صارخ مع بقية مدن الدولة، لأنها تتميز بطابع عربي أكثر منه إفريقي.	70	139
يقع منتزه كروغر الوطني (KNP) في شمال شرق جنوب إفريقيا، ويمتد بمحاذاة حدود موزمبيق شرقاً، وزيمبابوي شمالاً، ويحدّه جنوباً نهر كروكودايل.	115	224
تبلغ مساحة المنتزه 19500 كم مربع وهو ينقسم إلى 14 منطقة بيئية مختلفة، يدعم كلّ منها حياةً بريةً مختلفةً.	86	164
تُعتبر واحدة من المناطق الجذابة في جنوب إفريقيا كما تعتبر منتزها رئيسياً من المنتزهات الوطنية في جنوب إفريقيا ( منتزهات جنوب إفريقيا الوطنية).	120	237
يوجد رسوم يومية للحفاظ على المنتزه والدخول إليه،أسوة بجميع المتنزهات الوطنية في جنوب إفريقيا.	80	159
من الممكن أن يكون مفيداً أن تشتري بطاقة Wild Card، فهي تسمح لك بالدخول إلى مجموعة مختارة من متنزهات جنوب إفريقيا أو جميع متنزهات جنوب إفريقيا الوطنية.	124	239
